water_level,precipitation,rise_rate,status
0.10000000000000822,0.0,0.0,normal
0.10000000000000822,0.0,0.0,normal
0.30000000000000826,0.2,0.2,normal
0.6000000000000082,0.3,0.09999999999999998,normal
1.2000000000000082,0.6,0.3,normal
1.100000000000008,0.0,0.0,normal
1.2000000000000082,0.1,0.1,normal
1.2000000000000082,0.0,0.0,normal
1.0000000000000082,0.0,0.0,normal
0.7000000000000082,0.0,0.0,normal
0.20000000000000823,0.1,0.1,normal
0.6000000000000083,0.4,0.30000000000000004,normal
0.5000000000000082,0.0,0.0,normal
0.5000000000000082,0.0,0.0,normal
0.5000000000000082,0.0,0.0,normal
0.5000000000000082,0.0,0.0,normal
0.40000000000000824,0.0,0.0,normal
0.10000000000000822,0.1,0.1,normal
0.30000000000000826,0.2,0.1,normal
0.8000000000000083,0.5,0.3,normal
1.5000000000000082,0.7,0.19999999999999996,normal
1.7000000000000082,0.2,0.0,normal
2.3000000000000083,0.6,0.39999999999999997,normal
2.8000000000000083,0.6,0.0,normal
3.0000000000000084,0.4,0.0,normal
3.000000000000008,0.5,0.09999999999999998,normal
2.700000000000008,0.4,0.0,normal
2.700000000000008,0.2,0.0,normal
2.1000000000000085,0.0,0.0,normal
1.5000000000000084,0.0,0.0,normal
1.1000000000000083,0.0,0.0,normal
0.6000000000000083,0.0,0.0,normal
0.20000000000000823,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
1.5000000000000082,1.5,1.5,normal
2.200000000000008,0.7,0.0,normal
2.3000000000000083,0.1,0.0,normal
2.3000000000000083,0.0,0.0,normal
2.4000000000000083,0.1,0.1,normal
2.8000000000000083,0.4,0.30000000000000004,normal
1.3000000000000083,0.0,0.0,normal
0.6000000000000083,0.0,0.0,normal
0.5000000000000082,0.0,0.0,normal
0.5000000000000082,0.0,0.0,normal
0.40000000000000824,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
2.1000000000000085,2.1,2.1,warning
4.800000000000008,2.7,0.6000000000000001,normal
6.300000000000008,1.5,0.0,normal
7.1000000000000085,0.8,0.0,normal
7.200000000000008,0.1,0.0,normal
7.200000000000008,0.0,0.0,normal
5.1000000000000085,0.0,0.0,normal
2.400000000000008,0.0,0.0,normal
0.900000000000008,0.0,0.0,normal
0.100000000000008,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
1.300000000000008,1.3,1.3,normal
4.600000000000008,3.3,1.9999999999999998,normal
4.700000000000007,0.1,0.0,normal
4.700000000000007,0.0,0.0,normal
4.700000000000007,0.0,0.0,normal
4.700000000000007,0.0,0.0,normal
3.400000000000008,0.0,0.0,normal
2.500000000000008,2.4,2.4,warning
3.400000000000008,1.0,0.0,normal
6.300000000000008,2.9,1.9,normal
6.4000000000000075,0.1,0.0,normal
6.4000000000000075,0.0,0.0,normal
6.4000000000000075,0.0,0.0,normal
4.000000000000007,0.0,0.0,normal
3.000000000000008,0.0,0.0,normal
0.100000000000008,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.100000000000008,0.1,0.1,normal
0.100000000000008,0.0,0.0,normal
0.100000000000008,0.0,0.0,normal
0.100000000000008,0.0,0.0,normal
0.100000000000008,0.0,0.0,normal
0.200000000000008,0.1,0.1,normal
0.200000000000008,0.1,0.0,normal
0.200000000000008,0.0,0.0,normal
0.200000000000008,0.0,0.0,normal
0.200000000000008,0.0,0.0,normal
0.200000000000008,0.0,0.0,normal
0.100000000000008,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.300000000000008,0.3,0.3,normal
1.4000000000000081,1.1,0.8,normal
2.500000000000008,1.1,0.0,normal
2.9000000000000083,0.4,0.0,normal
3.0000000000000084,0.1,0.0,normal
3.0000000000000084,0.0,0.0,normal
2.7000000000000086,0.0,0.0,normal
1.600000000000008,0.0,0.0,normal
0.500000000000008,0.0,0.0,normal
0.100000000000008,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.100000000000008,0.1,0.1,normal
0.100000000000008,0.0,0.0,normal
0.100000000000008,0.0,0.0,normal
0.100000000000008,0.0,0.0,normal
0.100000000000008,0.0,0.0,normal
0.100000000000008,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.100000000000008,0.1,0.1,normal
0.200000000000008,0.1,0.0,normal
0.400000000000008,0.2,0.1,normal
0.500000000000008,0.1,0.0,normal
0.500000000000008,0.0,0.0,normal
0.500000000000008,0.0,0.0,normal
0.400000000000008,0.0,0.0,normal
0.30000000000000804,0.0,0.0,normal
0.100000000000008,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.200000000000008,0.2,0.2,normal
0.30000000000000804,0.1,0.0,normal
0.400000000000008,0.1,0.0,normal
0.900000000000008,0.5,0.4,normal
0.900000000000008,0.0,0.0,normal
0.900000000000008,0.0,0.0,normal
0.700000000000008,0.0,0.0,normal
0.600000000000008,0.0,0.0,normal
0.500000000000008,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.900000000000008,0.9,0.9,normal
1.7000000000000082,0.8,0.0,normal
1.7000000000000082,0.0,0.0,normal
1.7000000000000082,0.0,0.0,normal
1.7000000000000082,0.0,0.0,normal
1.7000000000000082,0.0,0.0,normal
0.800000000000008,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.200000000000008,0.2,0.2,normal
0.200000000000008,0.0,0.0,normal
0.200000000000008,0.0,0.0,normal
0.200000000000008,0.0,0.0,normal
0.200000000000008,0.0,0.0,normal
0.200000000000008,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.100000000000008,0.1,0.1,normal
0.100000000000008,0.0,0.0,normal
0.100000000000008,0.0,0.0,normal
0.100000000000008,0.0,0.0,normal
0.100000000000008,0.0,0.0,normal
0.100000000000008,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.100000000000008,0.1,0.1,normal
0.200000000000008,0.1,0.0,normal
0.200000000000008,0.0,0.0,normal
0.200000000000008,0.0,0.0,normal
0.200000000000008,0.0,0.0,normal
0.6000000000000081,0.4,0.4,normal
0.6000000000000081,0.1,0.0,normal
0.900000000000008,0.4,0.30000000000000004,normal
1.100000000000008,0.2,0.0,normal
1.100000000000008,0.0,0.0,normal
1.100000000000008,0.0,0.0,normal
0.700000000000008,0.0,0.0,normal
0.6000000000000081,0.0,0.0,normal
0.200000000000008,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.100000000000008,0.1,0.1,normal
0.100000000000008,0.0,0.0,normal
1.800000000000008,1.7,1.7,normal
2.400000000000008,0.6,0.0,normal
2.500000000000008,0.1,0.0,normal
2.700000000000008,0.2,0.1,normal
2.700000000000008,0.1,0.0,normal
2.900000000000008,0.2,0.1,normal
1.400000000000008,0.2,0.0,normal
1.000000000000008,0.2,0.0,normal
1.400000000000008,0.5,0.3,normal
1.4000000000000081,0.2,0.0,normal
1.600000000000008,0.3,0.09999999999999998,normal
1.600000000000008,0.2,0.0,normal
1.8000000000000078,0.4,0.2,normal
1.700000000000008,0.1,0.0,normal
1.3000000000000078,0.1,0.0,normal
1.200000000000008,0.1,0.0,normal
1.000000000000008,0.1,0.0,normal
1.000000000000008,0.2,0.1,normal
0.9000000000000079,0.3,0.09999999999999998,normal
0.800000000000008,0.0,0.0,normal
0.700000000000008,0.0,0.0,normal
0.6000000000000079,0.0,0.0,normal
2.600000000000008,2.1,2.1,warning
2.900000000000008,0.5,0.0,normal
2.600000000000008,0.0,0.0,normal
2.600000000000008,0.0,0.0,normal
2.600000000000008,0.0,0.0,normal
2.600000000000008,0.0,0.0,normal
0.500000000000008,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.800000000000008,0.8,0.8,normal
0.900000000000008,0.1,0.0,normal
0.900000000000008,0.0,0.0,normal
1.000000000000008,0.1,0.1,normal
1.4000000000000081,0.4,0.30000000000000004,normal
2.600000000000008,1.2,0.7999999999999999,normal
3.700000000000008,1.9,0.7,normal
3.800000000000008,0.2,0.0,normal
10.000000000000007,6.2,6.0,critical
14.600000000000009,4.7,0.0,warning
14.400000000000007,0.2,0.0,warning
14.100000000000009,0.9,0.7,warning
12.600000000000009,0.4,0.0,warning
12.900000000000007,0.5,0.09999999999999998,warning
7.900000000000008,1.2,0.7,normal
3.500000000000008,0.3,0.0,normal
3.600000000000008,0.3,0.0,normal
3.100000000000008,0.4,0.10000000000000003,normal
2.8000000000000083,0.1,0.0,normal
2.3000000000000083,0.0,0.0,normal
1.100000000000008,0.0,0.0,normal
0.8000000000000079,0.0,0.0,normal
0.500000000000008,0.0,0.0,normal
0.100000000000008,0.0,0.0,normal
0.0,0.0,0.0,normal
0.300000000000008,0.3,0.3,normal
1.200000000000008,0.9,0.6000000000000001,normal
2.200000000000008,1.0,0.09999999999999998,normal
7.000000000000008,4.8,3.8,warning
8.800000000000008,1.8,0.0,normal
8.900000000000007,0.1,0.0,normal
8.800000000000008,0.2,0.1,normal
8.100000000000009,0.2,0.0,normal
7.100000000000008,0.0,0.0,normal
2.3000000000000083,0.0,0.0,normal
0.500000000000008,0.0,0.0,normal
0.400000000000008,0.0,0.0,normal
0.30000000000000804,0.1,0.1,normal
0.200000000000008,0.1,0.0,normal
0.400000000000008,0.2,0.1,normal
0.400000000000008,0.0,0.0,normal
0.400000000000008,0.0,0.0,normal
0.500000000000008,0.1,0.1,normal
0.400000000000008,0.0,0.0,normal
0.30000000000000804,0.0,0.0,normal
0.100000000000008,0.0,0.0,normal
0.100000000000008,0.0,0.0,normal
0.100000000000008,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.100000000000008,0.1,0.1,normal
0.200000000000008,0.1,0.0,normal
0.200000000000008,0.0,0.0,normal
0.200000000000008,0.0,0.0,normal
0.200000000000008,0.0,0.0,normal
0.200000000000008,0.0,0.0,normal
0.100000000000008,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.500000000000008,0.5,0.5,normal
0.700000000000008,0.2,0.0,normal
0.900000000000008,0.2,0.0,normal
1.000000000000008,0.1,0.0,normal
1.000000000000008,0.0,0.0,normal
1.000000000000008,0.0,0.0,normal
0.500000000000008,0.0,0.0,normal
0.30000000000000804,0.0,0.0,normal
0.100000000000008,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.100000000000008,0.1,0.1,normal
0.900000000000008,0.8,0.7000000000000001,normal
2.300000000000008,1.4,0.5999999999999999,normal
8.300000000000008,6.0,4.6,warning
8.300000000000008,0.0,0.0,normal
8.300000000000008,0.0,0.0,normal
8.200000000000008,0.0,0.0,normal
7.4000000000000075,0.0,0.0,normal
6.000000000000008,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.400000000000008,0.4,0.4,normal
0.400000000000008,0.0,0.0,normal
0.500000000000008,0.1,0.1,normal
0.500000000000008,0.0,0.0,normal
0.500000000000008,0.0,0.0,normal
0.500000000000008,0.0,0.0,normal
0.100000000000008,0.0,0.0,normal
0.100000000000008,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.200000000000008,0.2,0.2,normal
0.400000000000008,0.2,0.0,normal
0.500000000000008,0.1,0.0,normal
0.500000000000008,0.0,0.0,normal
0.7000000000000081,0.2,0.2,normal
0.800000000000008,0.1,0.0,normal
0.6000000000000081,0.0,0.0,normal
0.400000000000008,0.0,0.0,normal
0.30000000000000804,0.0,0.0,normal
0.30000000000000804,0.0,0.0,normal
0.100000000000008,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.100000000000008,0.1,0.1,normal
0.100000000000008,0.0,0.0,normal
0.100000000000008,0.0,0.0,normal
0.100000000000008,0.0,0.0,normal
2.100000000000008,2.0,2.0,normal
2.100000000000008,0.0,0.0,normal
2.100000000000008,0.1,0.1,normal
2.100000000000008,0.0,0.0,normal
2.100000000000008,0.0,0.0,normal
2.100000000000008,0.0,0.0,normal
0.100000000000008,0.0,0.0,normal
0.100000000000008,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.100000000000008,0.1,0.1,normal
0.100000000000008,0.0,0.0,normal
0.100000000000008,0.0,0.0,normal
0.100000000000008,0.0,0.0,normal
0.30000000000000804,0.2,0.2,normal
0.30000000000000804,0.0,0.0,normal
0.200000000000008,0.0,0.0,normal
0.200000000000008,0.0,0.0,normal
1.400000000000008,1.2,1.2,normal
2.000000000000008,0.6,0.0,normal
3.000000000000008,1.2,0.6,normal
4.200000000000008,1.2,0.0,normal
5.000000000000008,0.8,0.0,normal
5.600000000000008,0.6,0.0,normal
4.600000000000008,0.2,0.0,normal
4.200000000000008,0.2,0.0,normal
3.2000000000000077,0.2,0.0,normal
2.200000000000008,0.2,0.0,normal
1.400000000000008,0.0,0.0,normal
0.8000000000000078,0.0,0.0,normal
0.6000000000000079,0.0,0.0,normal
0.4000000000000078,0.0,0.0,normal
0.4000000000000078,0.2,0.2,normal
0.6000000000000079,0.4,0.2,normal
1.400000000000008,0.8,0.4,normal
1.6000000000000079,0.2,0.0,normal
1.900000000000008,0.3,0.09999999999999998,normal
2.300000000000008,0.4,0.10000000000000003,normal
2.500000000000008,0.4,0.0,normal
3.700000000000008,1.6,1.2000000000000002,normal
3.4000000000000083,0.5,0.0,normal
4.600000000000008,1.4,0.8999999999999999,normal
4.400000000000008,0.1,0.0,normal
4.300000000000008,0.3,0.19999999999999998,normal
4.100000000000008,0.2,0.0,normal
2.7000000000000077,0.2,0.0,normal
2.300000000000008,0.1,0.0,normal
1.0000000000000078,0.1,0.0,normal
1.0000000000000078,0.1,0.0,normal
0.7000000000000078,0.0,0.0,normal
0.6000000000000077,0.1,0.1,normal
0.4000000000000078,0.0,0.0,normal
0.3000000000000078,0.0,0.0,normal
0.20000000000000778,0.0,0.0,normal
0.10000000000000778,0.0,0.0,normal
0.20000000000000778,0.1,0.1,normal
0.20000000000000778,0.1,0.0,normal
0.20000000000000778,0.0,0.0,normal
0.20000000000000778,0.0,0.0,normal
0.20000000000000778,0.0,0.0,normal
0.20000000000000778,0.0,0.0,normal
0.10000000000000778,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
0.20000000000000778,0.2,0.2,normal
0.3000000000000078,0.1,0.0,normal
0.5000000000000078,0.2,0.1,normal
0.5000000000000078,0.0,0.0,normal
0.5000000000000078,0.0,0.0,normal
0.5000000000000078,0.0,0.0,normal
0.3000000000000078,0.0,0.0,normal
0.20000000000000778,0.0,0.0,normal
0.0,0.0,0.0,normal
0.0,0.0,0.0,normal
